employee_id,department,job_family,grade,gender,age_band,location,manager_id,tenure_years,base_salary,bonus_pct,performance_rating,hired_at,terminated_at,notes
E-04351,People,Corporate,L6,Male,45-54,Berlin,E-01098,0.2,142800,13.1,Exceeds,2026-05-15,,Grade corrected during the 2019 levelling exercise.
E-04352,Engineering,Technical,L3,Female,35-44,Podgorica,E-01102,0.3,32600,14.1,Exceeds,2026-09-27,,Salary reviewed off-cycle after a competing offer.
E-04353,Engineering,Technical,L6,Male,35-44,Berlin,E-01006,4.8,112100,14.1,Meets,2022-02-06,,
E-04354,Support,Operations,L3,Male,35-44,Warsaw,E-01083,0.9,41000,17.1,Outstanding,2026-07-24,,Transferred from People in 2021.
E-04355,People,Corporate,L5,Male,35-44,Remote (EU),E-01019,1.6,0,19,Exceeds,2025-10-08,,
E-04356,Support,Operations,L1,Male,25-34,Lisbon,E-01042,1.9,31000,15,Below,2025-05-01,,Completed the internal leadership programme.
E-04357,Engineering,Technical,L7,Male,35-44,Berlin,E-01052,2.3,182200,8.6,Meets,2024-06-19,,Transferred from Engineering in 2024.
E-04358,Support,Operations,L4,Male,25-34,Berlin,E-01074,0.8,75000,15.5,Meets,2026-06-16,,Completed the internal leadership programme.
E-04359,Engineering,Technical,L2,Female,25-34,Warsaw,E-01013,4.9,31100,15,Meets,2022-09-07,,Relocated to Remote (EU); package adjusted to local band.
E-04360,Engineering,Technical,L5,Male,35-44,Lisbon,E-01022,3,85800,15.1,Below,2023-09-15,2026-08-09,Salary reviewed off-cycle after a competing offer.
E-04361,People,Corporate,L3,Female,35-44,Warsaw,E-01096,2.2,39100,14.4,Exceeds,2024-06-09,,
E-04362,Data,Technical,L1,Male,35-44,Berlin,E-01091,3.1,39900,5.8,Meets,2023-01-12,,
E-04363,Engineering,Technical,L3,Female,35-44,Lisbon,E-01055,4.5,52400,17.9,Exceeds,2022-02-25,,Salary reviewed off-cycle after a competing offer.
E-04364,Sales,Commercial,L4,Female,35-44,Lisbon,E-01052,3.6,54400,8,Meets,2023-12-02,,Relocated to Lisbon; package adjusted to local band.
E-04365,Engineering,Technical,L3,Female,35-44,Lisbon,E-01023,3.4,51200,5.1,Exceeds,2023-05-02,,Transferred from Data in 2019.
E-04366,Marketing,Commercial,L4,Male,35-44,Berlin,E-01062,7.8,96100,12.9,Meets,2019-04-21,,Transferred from Sales in 2022.
E-04367,Sales,Commercial,L4,Male,45-54,Berlin,E-01078,3.6,75800,12.8,Exceeds,2023-08-13,,Salary reviewed off-cycle after a competing offer.
E-04368,People,Corporate,L6,Female,25-34,Remote (EU),E-01032,2.1,117600,14.2,Exceeds,2024-02-07,,Joined through the Legal acquisition.
E-04369,Engineering,Technical,L3,Male,45-54,Berlin,E-01084,3.2,61500,6,Meets,2023-08-17,,
E-04370,Sales,Commercial,L2,Male,25-34,Berlin,E-01072,0.4,45200,7,Exceeds,2026-11-05,,On parental leave for part of 2019.
E-04371,Engineering,Technical,L4,Female,35-44,Podgorica,E-01040,0.8,45200,19.8,Meets,2026-01-27,,Salary reviewed off-cycle after a competing offer.
E-04372,Legal,Corporate,L6,Male,25-34,Lisbon,E-01011,0.7,82300,17.5,Meets,2026-04-14,,Grade corrected during the 2021 levelling exercise.
E-04373,Sales,Commercial,L7,Male,55-64,Podgorica,E-01096,5.1,95200,4.5,Exceeds,2021-12-27,,
E-04374,Sales,Commercial,L7,Male,25-34,Berlin,E-01017,4.1,162200,13.9,Meets,2022-11-02,2026-04-10,
E-04375,Support,Operations,L4,Female,25-34,Remote (EU),E-01083,2.5,57500,6.9,Exceeds,2024-09-28,,
E-04376,Sales,Commercial,L3,Female,35-44,Berlin,E-01041,0.8,62400,14.2,Outstanding,2026-09-17,,
E-04377,Engineering,Technical,L4,Male,45-54,Warsaw,E-01046,2.1,54900,10.9,Meets,2024-02-17,,On parental leave for part of 2024.
E-04378,Data,Technical,L2,Female,25-34,Lisbon,E-01048,2.9,36100,13.1,Meets,2024-11-20,,
E-04379,Engineering,Technical,L3,Female,25-34,Berlin,E-01003,2,60000,14.4,Meets,2024-09-12,,
E-04380,Marketing,Commercial,L6,Male,35-44,Remote (EU),E-01105,2.9,116300,5.5,Meets,2024-02-12,,Relocated to Lisbon; package adjusted to local band.
E-04381,Engineering,Technical,L1,Female,35-44,Warsaw,E-01027,4.8,26700,8.9,Exceeds,2022-08-27,,Relocated to Lisbon; package adjusted to local band.
E-04382,Sales,Commercial,L6,Male,35-44,Warsaw,E-01111,2,91800,14.5,Meets,2024-01-08,,On parental leave for part of 2023.
E-04383,Support,Operations,L3,Male,25-34,Warsaw,E-01028,5,48500,5,Outstanding,2021-03-07,,Relocated to Podgorica; package adjusted to local band.
E-04384,Support,Operations,L6,Female,18-24,Berlin,E-01088,1.1,121700,6.5,Meets,2025-06-26,,
E-04385,People,Corporate,L5,Male,18-24,Warsaw,E-01115,4.7,75900,17.5,Outstanding,2022-01-15,,On parental leave for part of 2020.
E-04386,Support,Operations,L4,Female,35-44,Remote (EU),E-01036,0.2,59200,12.9,Meets,2026-04-08,,
E-04387,Data,Technical,L2,Female,45-54,Berlin,E-01013,2.2,48200,5.8,Exceeds,2024-03-03,,Salary reviewed off-cycle after a competing offer.
E-04388,Sales,Commercial,L1,Female,25-34,Remote (EU),E-01061,1.1,34700,19.7,Meets,2025-02-25,2026-10-10,
E-04389,Engineering,Technical,L7,Male,25-34,Berlin,E-01073,0.3,144500,18.5,Exceeds,2026-07-09,,Joined through the Legal acquisition.
E-04390,Support,Operations,L2,Female,35-44,Berlin,E-01013,2.9,42100,14.5,Exceeds,2024-11-21,,
E-04391,Sales,Commercial,L4,Male,35-44,Warsaw,E-01031,4.3,67400,16.7,Meets,2022-04-16,,
E-04392,Engineering,Technical,L3,Male,35-44,Berlin,E-01042,6.6,64300,14.2,Meets,2020-01-03,,Grade corrected during the 2025 levelling exercise.
E-04393,Engineering,Technical,L2,Female,45-54,Warsaw,E-01018,1.8,34000,5.8,Below,2025-08-25,,Joined through the Marketing acquisition.
E-04394,Marketing,Commercial,L3,Female,45-54,Berlin,E-01058,0.1,54300,13.1,Exceeds,2026-06-07,,Transferred from Data in 2021.
E-04395,Support,Operations,L4,Male,25-34,Warsaw,E-01110,4.3,0,10.6,Meets,2022-05-03,,Relocated to Berlin; package adjusted to local band.
E-04396,Data,Technical,L4,Female,45-54,Remote (EU),E-01091,4,68900,18,Meets,2022-04-21,,Salary reviewed off-cycle after a competing offer.
E-04397,Sales,Commercial,L5,Male,25-34,Lisbon,E-01101,1.4,78900,3.5,Meets,2025-09-15,,Transferred from Legal in 2022.
E-04398,Engineering,Technical,L7,Male,35-44,Berlin,E-01002,1.2,188000,18.9,Meets,2025-04-03,,Grade corrected during the 2020 levelling exercise.
E-04399,People,Corporate,L1,Female,55-64,Remote (EU),E-01097,1.5,31500,10,Meets,2025-05-12,,On parental leave for part of 2024.
E-04400,People,Corporate,L4,Female,25-34,Warsaw,E-01004,1.3,52100,11.9,Meets,2025-07-08,2026-08-11,Transferred from Legal in 2021.
E-04401,Finance,Corporate,L5,Female,25-34,Podgorica,E-01027,1.1,61700,18.1,Meets,2025-12-14,,Relocated to Remote (EU); package adjusted to local band.
E-04402,People,Corporate,L3,Male,25-34,Remote (EU),E-01104,2.3,60400,18.8,Exceeds,2024-06-18,,Transferred from Sales in 2022.
E-04403,Finance,Corporate,L3,Female,35-44,Lisbon,E-01059,1.3,44000,3.5,Meets,2025-07-04,,Joined through the Data acquisition.
E-04404,Support,Operations,L6,Female,35-44,Remote (EU),E-01028,0.1,90300,12.1,Exceeds,2026-02-01,,Salary reviewed off-cycle after a competing offer.
E-04405,Marketing,Commercial,L3,Male,45-54,Lisbon,E-01086,2.3,47200,12.4,Meets,2024-11-16,,On parental leave for part of 2019.
E-04406,Sales,Commercial,L6,Male,35-44,Berlin,E-01027,0.3,135600,9.5,Meets,2026-01-14,,Salary reviewed off-cycle after a competing offer.
E-04407,Engineering,Technical,L3,Male,35-44,Berlin,E-01017,1.2,64200,8.1,Exceeds,2025-11-15,,
E-04408,Legal,Corporate,L3,Female,35-44,Berlin,E-01114,3.5,54300,13.1,Meets,2023-01-27,2025-06-12,Joined through the Data acquisition.
E-04409,Engineering,Technical,L3,Male,35-44,Remote (EU),E-01073,1.2,54800,17.7,Meets,2025-06-14,,Transferred from Finance in 2021.
E-04410,Legal,Corporate,L3,Male,25-34,Berlin,E-01059,0.2,57100,9.8,Meets,2026-02-15,,
E-04411,Engineering,Technical,L6,Male,25-34,Lisbon,E-01094,1.8,0,15,Meets,2025-02-10,,
E-04412,Engineering,Technical,L5,Male,25-34,Lisbon,E-01054,7.1,88600,16.1,Exceeds,2019-04-11,,Completed the internal leadership programme.
E-04413,Support,Operations,L4,Male,35-44,Berlin,E-01039,4.6,81800,4.8,Meets,2022-05-27,,Completed the internal leadership programme.
E-04414,Data,Technical,L3,Male,45-54,Lisbon,E-01084,2.5,53800,11.3,Exceeds,2024-07-04,,Joined through the People acquisition.
E-04415,Sales,Commercial,L2,Female,25-34,Remote (EU),E-01024,0.5,40000,4.3,Exceeds,2026-08-27,,Relocated to Berlin; package adjusted to local band.
E-04416,Sales,Commercial,L2,Female,35-44,Remote (EU),E-01084,2.1,38900,7.3,Meets,2024-11-25,,Salary reviewed off-cycle after a competing offer.
E-04417,Engineering,Technical,L5,Female,55-64,Podgorica,E-01090,2.4,56300,19.7,Meets,2024-05-25,,Relocated to Podgorica; package adjusted to local band.
E-04418,Marketing,Commercial,L5,Male,55-64,Warsaw,E-01021,1.3,66700,10.3,Meets,2025-06-14,,
E-04419,Sales,Commercial,L4,Female,35-44,Lisbon,E-01118,2.5,60100,14.5,Meets,2024-09-07,,Completed the internal leadership programme.
E-04420,Engineering,Technical,L5,Male,45-54,Warsaw,E-01022,1.2,79600,10.3,Meets,2025-06-13,,Transferred from Data in 2019.
E-04421,Sales,Commercial,L3,Male,35-44,Remote (EU),E-01119,1.3,56500,7.2,Meets,2025-11-21,,Grade corrected during the 2019 levelling exercise.
E-04422,Engineering,Technical,L4,Female,25-34,Lisbon,E-01033,0.7,66300,6.9,Exceeds,2026-02-18,2026-09-05,On parental leave for part of 2024.
E-04423,Engineering,Technical,L6,Male,35-44,Podgorica,E-01007,1.9,83300,18.9,Exceeds,2025-01-03,,Grade corrected during the 2019 levelling exercise.
E-04424,Data,Technical,L2,Female,25-34,Lisbon,E-01058,1.9,41000,11.9,Meets,2025-11-08,,Salary reviewed off-cycle after a competing offer.
E-04425,Marketing,Commercial,L4,Male,35-44,Remote (EU),E-01050,4.9,76100,5.3,Meets,2022-08-26,2026-01-17,
E-04426,Support,Operations,L3,Male,45-54,Berlin,E-01035,1.5,66400,11.5,Exceeds,2025-06-25,,
E-04427,Data,Technical,L4,Male,35-44,Berlin,E-01003,5.6,86500,7.8,Exceeds,2021-02-08,,
E-04428,Sales,Commercial,L2,Male,25-34,Podgorica,E-01098,1.9,32300,3.9,Meets,2025-04-18,,On parental leave for part of 2022.
E-04429,Marketing,Commercial,L2,Male,25-34,Berlin,E-01074,6.1,52400,11.9,Meets,2020-08-16,,Salary reviewed off-cycle after a competing offer.
E-04430,Engineering,Technical,L3,Male,55-64,Berlin,E-01100,5.1,62000,5.2,Meets,2021-06-17,,
E-04431,Support,Operations,L4,Female,25-34,Remote (EU),E-01069,0.8,72900,19.7,Exceeds,2026-12-09,,
E-04432,Engineering,Technical,L4,Female,55-64,Berlin,E-01068,3.9,70000,18.5,Meets,2023-01-25,,
E-04433,Legal,Corporate,L4,Male,35-44,Podgorica,E-01057,3.8,50400,19.4,Meets,2023-03-12,,
E-04434,Data,Technical,L3,Male,25-34,Berlin,E-01010,4.7,64800,10.9,Meets,2022-04-22,,Completed the internal leadership programme.
E-04435,Data,Technical,L4,Female,25-34,Lisbon,E-01042,5.7,54200,8.2,Outstanding,2021-06-11,,Transferred from People in 2025.
E-04436,Marketing,Commercial,L4,Female,25-34,Berlin,E-01097,0.4,73100,11.3,Meets,2026-12-26,,Relocated to Berlin; package adjusted to local band.
E-04437,Engineering,Technical,L4,Male,25-34,Lisbon,E-01093,5.7,57500,10.6,Meets,2021-01-04,,
E-04438,Sales,Commercial,L4,Male,18-24,Berlin,E-01072,5.3,0,10.1,Meets,2021-01-20,,Salary reviewed off-cycle after a competing offer.
E-04439,Finance,Corporate,L3,Female,25-34,Berlin,E-01088,0.4,57000,6.6,Meets,2026-06-25,,Grade corrected during the 2024 levelling exercise.
E-04440,Marketing,Commercial,L3,Female,35-44,Remote (EU),E-01012,0.7,52900,3.1,Meets,2026-01-20,,Relocated to Berlin; package adjusted to local band.
E-04441,People,Corporate,L5,Male,35-44,Berlin,E-01018,4.7,102100,14.9,Meets,2022-08-03,,Grade corrected during the 2023 levelling exercise.
E-04442,Engineering,Technical,L6,Male,25-34,Berlin,E-01102,7.7,149100,9.1,Meets,2019-05-14,2026-03-14,Joined through the Legal acquisition.
E-04443,People,Corporate,L6,Male,35-44,Berlin,E-01116,0.8,124100,13.8,Meets,2026-07-13,,Completed the internal leadership programme.
E-04444,Engineering,Technical,L2,Female,25-34,Lisbon,E-01113,0.7,34800,18.7,Exceeds,2026-09-12,,Salary reviewed off-cycle after a competing offer.
E-04445,Engineering,Technical,L3,Male,35-44,Lisbon,E-01083,5.2,41900,9.1,Exceeds,2021-04-18,,
E-04446,Engineering,Technical,L5,Female,25-34,Lisbon,E-01011,2.5,81600,9.4,Exceeds,2024-09-09,,Transferred from Engineering in 2019.
E-04447,Sales,Commercial,L6,Male,55-64,Podgorica,E-01049,2.4,80600,4.6,Outstanding,2024-01-13,,Grade corrected during the 2024 levelling exercise.
E-04448,Support,Operations,L7,Male,25-34,Remote (EU),E-01099,1.2,157700,14.6,Exceeds,2025-11-04,,On parental leave for part of 2019.
E-04449,Support,Operations,L3,Male,25-34,Berlin,E-01107,1.5,62900,5.9,Meets,2025-04-21,,Joined through the Legal acquisition.
E-04450,Data,Technical,L5,Female,35-44,Remote (EU),E-01080,0.5,89400,15.4,Exceeds,2026-03-23,,Transferred from People in 2024.
E-04451,Engineering,Technical,L2,Female,55-64,Berlin,E-01001,1.7,41600,11.2,Meets,2025-08-18,,Completed the internal leadership programme.
E-04452,Sales,Commercial,L7,Female,25-34,Podgorica,E-01103,1.1,112400,18.4,Meets,2025-10-07,,Completed the internal leadership programme.
E-04453,Finance,Corporate,L4,Male,25-34,Berlin,E-01061,2.2,82300,6.7,Meets,2024-11-12,2026-06-23,
E-04454,Finance,Corporate,L2,Male,45-54,Remote (EU),E-01041,3.7,44600,13.3,Meets,2023-01-09,,Salary reviewed off-cycle after a competing offer.
E-04455,Marketing,Commercial,L4,Male,35-44,Warsaw,E-01037,5,58600,15,Exceeds,2021-01-27,,Salary reviewed off-cycle after a competing offer.
E-04456,Finance,Corporate,L5,Male,35-44,Berlin,E-01115,1.9,92600,11.2,Meets,2025-09-12,,
E-04457,Marketing,Commercial,L3,Female,25-34,Remote (EU),E-01073,1.7,59300,9.3,Exceeds,2025-09-15,,
E-04458,Finance,Corporate,L4,Female,25-34,Lisbon,E-01072,1,60000,12.9,Exceeds,2025-02-25,,Transferred from Legal in 2019.
E-04459,Data,Technical,L4,Female,55-64,Lisbon,E-01031,2.7,56600,11.6,Meets,2024-03-04,,
E-04460,Legal,Corporate,L3,Male,55-64,Remote (EU),E-01008,1.4,53800,8,Meets,2025-02-13,,Joined through the Data acquisition.
E-04461,Finance,Corporate,L4,Female,25-34,Lisbon,E-01096,0.1,63300,5.8,Meets,2026-02-10,,Grade corrected during the 2023 levelling exercise.
E-04462,Support,Operations,L3,Female,25-34,Berlin,E-01087,4.9,57600,14.6,Meets,2022-04-09,,
E-04463,People,Corporate,L3,Male,45-54,Warsaw,E-01016,2.9,41600,18.7,Exceeds,2024-02-08,,Grade corrected during the 2022 levelling exercise.
E-04464,Support,Operations,L5,Male,25-34,Berlin,E-01014,2.2,117600,3.3,Exceeds,2024-10-16,2025-04-10,Joined through the Sales acquisition.
E-04465,Sales,Commercial,L5,Female,25-34,Berlin,E-01013,3,96400,5.8,Outstanding,2023-07-22,,Joined through the Finance acquisition.
E-04466,Data,Technical,L5,Male,25-34,Warsaw,E-01094,2.5,71300,16,Exceeds,2024-12-07,2025-10-22,Joined through the Legal acquisition.
E-04467,Legal,Corporate,L3,Male,45-54,Lisbon,E-01005,3.4,52100,19.6,Exceeds,2023-02-01,,
E-04468,Engineering,Technical,L3,Female,25-34,Remote (EU),E-01009,1.6,52100,8.2,Below,2025-02-08,,Salary reviewed off-cycle after a competing offer.
E-04469,Engineering,Technical,L2,Female,25-34,Berlin,E-01017,3.5,0,6.5,Meets,2023-12-25,,
E-04470,Engineering,Technical,L3,Male,25-34,Remote (EU),E-01063,3.6,57000,19.7,Exceeds,2023-01-22,,On parental leave for part of 2024.
E-04471,Engineering,Technical,L6,Male,18-24,Remote (EU),E-01056,1,116400,18.1,Meets,2025-12-14,,Joined through the Legal acquisition.
E-04472,Sales,Commercial,L3,Male,25-34,Berlin,E-01018,2.3,59600,19.8,Meets,2024-09-04,,On parental leave for part of 2023.
E-04473,Legal,Corporate,L2,Female,25-34,Warsaw,E-01002,5.1,35100,4.5,Meets,2021-06-18,,Transferred from Data in 2021.
E-04474,Sales,Commercial,L5,Female,65+,Podgorica,E-01023,5.3,65700,17,Exceeds,2021-08-19,,
E-04475,Marketing,Commercial,L1,Female,25-34,Warsaw,E-01102,3.2,26500,12.8,Exceeds,2023-12-28,,Relocated to Berlin; package adjusted to local band.
E-04476,Support,Operations,L4,Female,45-54,Podgorica,E-01029,1.5,44800,4.5,Meets,2025-02-07,,On parental leave for part of 2022.
E-04477,Engineering,Technical,L3,Female,25-34,Berlin,E-01046,0.3,56400,19.6,Exceeds,2026-04-15,,Salary reviewed off-cycle after a competing offer.
E-04478,People,Corporate,L3,Female,25-34,Remote (EU),E-01035,1.8,49300,6,Below,2025-04-14,,On parental leave for part of 2023.
E-04479,People,Corporate,L4,Male,18-24,Remote (EU),E-01016,0.4,74700,15.3,Outstanding,2026-06-25,,On parental leave for part of 2019.
E-04480,Engineering,Technical,L3,Female,45-54,Lisbon,E-01036,3.6,44800,18.7,Exceeds,2023-12-02,,
E-04481,Finance,Corporate,L4,Male,35-44,Remote (EU),E-01021,7,78500,18.1,Meets,2019-12-09,,Relocated to Warsaw; package adjusted to local band.
E-04482,Marketing,Commercial,L1,Female,35-44,Remote (EU),E-01082,4.9,31700,9.1,Meets,2022-05-08,,Completed the internal leadership programme.
E-04483,Marketing,Commercial,L2,Male,25-34,Berlin,E-01087,1.8,45800,4.4,Meets,2025-08-27,,
E-04484,Sales,Commercial,L2,Male,55-64,Berlin,E-01069,0.4,48100,6.7,Meets,2026-11-09,,Transferred from Legal in 2024.
E-04485,Support,Operations,L4,Male,25-34,Berlin,E-01077,1,73100,14,Exceeds,2025-04-16,,Completed the internal leadership programme.
E-04486,Legal,Corporate,L1,Male,25-34,Warsaw,E-01042,0.6,30400,10.2,Meets,2026-08-16,2025-10-21,Completed the internal leadership programme.
E-04487,People,Corporate,L4,Male,25-34,Berlin,E-01041,1.1,72900,7.6,Below,2025-06-02,,On parental leave for part of 2025.
E-04488,Engineering,Technical,L2,Male,35-44,Lisbon,E-01004,3.8,34400,10.9,Below,2023-12-27,,Salary reviewed off-cycle after a competing offer.
E-04489,Sales,Commercial,L3,Female,35-44,Podgorica,E-01097,1.2,39300,11.7,Meets,2025-08-22,,Completed the internal leadership programme.
E-04490,Support,Operations,L4,Male,35-44,Podgorica,E-01007,4.9,51000,9.4,Below,2022-03-28,,On parental leave for part of 2023.
E-04491,Data,Technical,L2,Male,25-34,Berlin,E-01087,4.5,58500,13.9,Meets,2022-03-16,,On parental leave for part of 2019.
E-04492,Data,Technical,L2,Female,35-44,Berlin,E-01066,3.6,51200,10.6,Meets,2023-02-21,,Grade corrected during the 2020 levelling exercise.
E-04493,Engineering,Technical,L4,Female,25-34,Remote (EU),E-01063,5.2,68700,15.2,Meets,2021-08-28,,Relocated to Remote (EU); package adjusted to local band.
E-04494,Support,Operations,L6,Male,45-54,Remote (EU),E-01068,4.6,116300,9.4,Meets,2022-05-18,,Joined through the Sales acquisition.
E-04495,Marketing,Commercial,L4,Female,25-34,Berlin,E-01035,0.4,65600,11,Meets,2026-06-25,,Transferred from Data in 2023.
E-04496,Engineering,Technical,L3,Male,25-34,Podgorica,E-01109,1.9,36800,5.6,Exceeds,2025-03-20,,
E-04497,Support,Operations,L4,Male,35-44,Lisbon,E-01049,3.5,61500,11.2,Meets,2023-11-01,,Relocated to Berlin; package adjusted to local band.
E-04498,Engineering,Technical,L5,Male,25-34,Warsaw,E-01025,4.1,69800,11.7,Meets,2022-03-17,2025-04-21,On parental leave for part of 2024.
E-04499,Sales,Commercial,L4,Female,25-34,Remote (EU),E-01089,2.9,62800,9.6,Exceeds,2024-07-26,2026-07-05,
E-04500,Sales,Commercial,L6,Female,55-64,Berlin,E-01048,5.9,132300,18.4,Below,2021-01-05,,Grade corrected during the 2020 levelling exercise.
E-04501,Engineering,Technical,L6,Female,25-34,Warsaw,E-01067,1.4,96900,7.6,Meets,2025-02-01,2025-04-15,Salary reviewed off-cycle after a competing offer.
E-04502,Engineering,Technical,L3,Female,25-34,Berlin,E-01047,4.2,62900,7.7,Below,2022-05-20,,
E-04503,Finance,Corporate,L2,Male,45-54,Lisbon,E-01111,0.3,39600,15.8,Meets,2026-05-27,,Transferred from People in 2020.
E-04504,Support,Operations,L2,Male,35-44,Remote (EU),E-01073,2.6,42400,16.9,Meets,2024-05-01,,Joined through the Support acquisition.
E-04505,Engineering,Technical,L4,Female,45-54,Berlin,E-01083,4,67900,9.3,Exceeds,2022-03-04,,Joined through the Marketing acquisition.
E-04506,Sales,Commercial,L2,Female,25-34,Podgorica,E-01012,3.6,26000,12.2,Meets,2023-09-22,2026-03-14,
E-04507,Engineering,Technical,L2,Male,25-34,Berlin,E-01044,2.5,48400,18.1,Exceeds,2024-06-21,,Completed the internal leadership programme.
E-04508,Sales,Commercial,L5,Male,45-54,Berlin,E-01031,2.7,109500,17.8,Meets,2024-03-12,,Completed the internal leadership programme.
E-04509,People,Corporate,L3,Male,35-44,Remote (EU),E-01043,0.5,57500,17.8,Meets,2026-07-24,,
E-04510,Engineering,Technical,L3,Male,25-34,Lisbon,E-01090,1.3,46900,16.2,Meets,2025-12-24,2026-10-21,Grade corrected during the 2024 levelling exercise.
E-04511,Finance,Corporate,L2,Female,25-34,Remote (EU),E-01077,1.3,38800,13.2,Outstanding,2025-11-05,,
E-04512,Sales,Commercial,L4,Male,25-34,Remote (EU),E-01100,4.4,70500,12.3,Meets,2022-10-03,2025-03-05,
E-04513,Sales,Commercial,L4,Male,45-54,Remote (EU),E-01109,0.5,70300,11.8,Meets,2026-10-01,,
E-04514,Engineering,Technical,L1,Female,25-34,Berlin,E-01004,1,38700,20,Meets,2025-08-26,,Relocated to Podgorica; package adjusted to local band.
